Año,Días para iniciar un negocio,Emisiones de CO2,Esperanza de vida (hombres),Esperanza de vida (mujeres),Facilidad para hacer negocios,Gasto en salud (% del PIB),Gasto en salud (per cápita),Horas para preparar los impuestos,Interés de préstamos,País,Población +65,Población 0-14,Población 15-64,Región,Uso de Internet,Uso de energía,Uso de teléfonos móviles
12/01/2004,46,16835,75,78,,"0,08",458,,108,Líbano,74,283,644,Oriente Medio,"0,09",5271,"0,23"
12/01/2004,35,27987,72,76,,"0,03",310,,76,Omán,25,359,616,Oriente Medio,"0,07",9603,"0,33"
12/01/2004,,44393,76,78,,"0,04",1589,,,Qatar,14,259,727,Oriente Medio,"0,21",16648,"0,68"
12/01/2004,74,395834,72,76,,"0,04",399,,,Arabia Saudí,32,351,617,Oriente Medio,"0,1",143706,"0,39"
12/01/2004,43,51111,73,76,,"0,05",61,,75,Siria,34,392,575,Oriente Medio,"0,04",17937,"0,13"
12/01/2004,19,113241,74,76,,"0,03",995,,,Emiratos Árabes Unidos,9,219,771,Oriente Medio,"0,3",42310,"1,01"
12/01/2004,63,18881,60,63,,"0,05",38,,185,Yemen,27,463,,Oriente Medio,"0,01",6186,"0,08"
12/01/2004,,,,,,,,,,Samoa Americana,,,,Oceanía,,,"0,04"
12/01/2004,3,348757,78,83,,"0,09",2872,,89,Australia,128,,672,Oceanía,,112696,"0,82"
12/01/2004,45,1133,66,71,,"0,04",120,,72,Fiyi,,314,646,Oceanía,"0,07",666,"0,17"
12/01/2004,,788,71,77,,,,,,Polinesia Francesa,48,286,666,Oceanía,"0,18",,"0,38"
12/01/2004,,,74,79,,,,,,Guam,62,298,,Oceanía,"0,36",,"0,62"
12/01/2004,21,44,63,69,,"0,1",119,,,Kiribati,36,377,587,Oceanía,"0,04",8,"0,01"
12/01/2004,17,88,,,,"0,18",449,,,Islas Marshall,,,,Oceanía,"0,04",29,"0,01"
12/01/2004,16,147,67,68,,"0,1",233,,154,Micronesia (Estados Federados),,391,,Oceanía,"0,11",,"0,12"
12/01/2004,,2552,72,79,,,,,,Nueva Caledonia,66,274,661,Oceanía,"0,3",,"0,52"
12/01/2004,12,34759,78,82,,"0,08",1974,,71,Nueva Zelanda,119,218,663,Oceanía,"0,62",17393,"0,74"
12/01/2004,51,4481,58,62,,"0,05",30,,133,Papúa Nueva Guinea,26,401,574,Oceanía,"0,02",,"0,01"
12/01/2004,42,154,68,74,,"0,05",106,,112,Samoa,48,398,554,Oceanía,"0,03",56,"0,09"
12/01/2004,56,180,64,67,,"0,06",46,,143,Islas Salomón,29,414,557,Oceanía,"0,01",58,"0,01"
12/01/2004,32,172,69,74,,"0,05",115,,116,Tonga,,381,558,Oceanía,"0,04",57,"0,16"
12/01/2004,47,55,67,71,,"0,04",62,,76,Vanuatu,33,,567,Oceanía,"0,05",30,"0,05"
12/01/2004,,407,72,77,,"0,04",453,,,Antigua y Barbuda,72,286,642,América,"0,24",135,"0,66"
12/01/2004,30,156170,71,78,,"0,08",327,,68,Argentina,102,266,632,América,"0,16",67303,"0,35"
12/01/2004,,2259,72,77,,,,,116,Aruba,83,217,699,América,"0,23",,1
12/01/2004,,1723,70,77,,"0,06",1326,,,Bahamas,61,263,676,América,"0,22",664,"0,58"
12/01/2004,,1294,71,76,,"0,07",737,,83,Barbados,,209,681,América,"0,5",375,"0,74"
12/01/2004,,381,69,75,,"0,04",175,,139,Belice,41,384,575,América,"0,06",155,"0,28"
12/01/2004,,671,76,81,,,,,,Bermudas,,,,América,"0,61",,"0,77"
12/01/2004,60,13084,62,67,,"0,05",51,,145,Bolivia,44,387,569,América,"0,04",3622,"0,2"
12/01/2004,152,337826,68,75,,"0,07",257,,549,Brasil,,,,América,"0,19",210042,"0,36"
12/01/2004,3,552349,78,83,,"0,1",3047,,,Canadá,,,691,América,"0,66",267619,"0,47"
12/01/2004,,499,,,,,,,,Islas Caimán,,,,América,,,"0,72"
12/01/2004,27,60047,75,81,,"0,07",414,,51,Chile,79,255,667,América,"0,28",27514,"0,57"
12/01/2004,42,55071,68,76,,"0,05",148,,151,Colombia,,312,638,América,"0,09",26001,"0,25"
12/01/2004,77,6931,76,81,,"0,08",346,,234,Costa Rica,58,286,656,América,"0,21",3880,"0,22"
12/01/2004,,25005,76,80,,"0,06",209,,,Cuba,107,199,694,América,"0,08",11312,"0,01"
12/01/2004,,,,,,,,,,Curazao,118,218,665,América,,,
12/01/2004,,110,,,,"0,05",243,,89,Dominica,,,,América,"0,3",39,"0,6"
12/01/2004,77,18786,68,75,,"0,05",120,,326,República Dominicana,56,334,,América,"0,09",6528,"0,28"
12/01/2004,92,28658,72,77,,"0,07",178,,,Ecuador,55,,615,América,"0,05",10278,"0,26"
12/01/2004,115,6366,66,75,,"0,07",191,,,El Salvador,61,363,576,América,"0,03",4382,"0,3"
12/01/2004,,583,66,72,,,,,,Groenlandia,,,,América,"0,56",,"0,69"
12/01/2004,,205,69,74,,"0,06",342,,102,Granada,77,309,614,América,"0,2",74,"0,42"
12/01/2004,39,11621,66,73,,"0,06",124,,138,Guatemala,43,434,524,América,"0,05",7785,"0,26"
12/01/2004,46,1628,61,68,,"0,05",55,,145,Guyana,39,363,598,América,,479,"0,23"
12/01/2004,202,1988,57,61,,"0,06",22,,,Haití,41,385,574,América,"0,05",2288,"0,04"
12/01/2004,62,7367,69,74,,"0,08",103,,199,Honduras,41,404,555,América,"0,06",3853,"0,11"
12/01/2004,31,10715,68,74,,"0,05",183,,181,Jamaica,76,315,609,América,"0,1",3769,"0,69"
12/01/2004,58,410744,73,78,,"0,06",441,,74,México,52,327,621,América,"0,14",159324,"0,35"
12/01/2004,39,4426,69,75,,"0,06",66,,135,Nicaragua,,384,575,América,"0,02",2821,"0,14"
12/01/2004,18,5805,73,79,,"0,08",347,,88,Panamá,,,,América,"0,11",2613,"0,38"
12/01/2004,74,4089,69,73,,"0,06",82,,335,Paraguay,47,363,,América,"0,04",4002,"0,3"
12/01/2004,98,31896,69,75,,"0,04",111,,247,Perú,53,324,623,América,"0,14",12875,"0,15"
12/01/2004,7,,74,82,,,,,,Puerto Rico,,225,655,América,"0,22",,"0,49"
12/01/2004,,,,,,,,,,Isla de San Martín (parte neerlandesa),,,,América,,,
12/01/2004,,227,,,,"0,04",363,,103,San Cristóbal y Nieves,,,,América,"0,25",76,"0,6"
12/01/2004,,356,71,75,,"0,06",330,,111,Santa Lucía,72,292,636,América,"0,21",120,"0,62"
12/01/2004,,,75,81,,,,,,San Martín,,,,América,,,
12/01/2004,,194,69,73,,"0,04",179,,97,San Vicente y las Granadinas,72,,638,América,"0,07",66,"0,66"
12/01/2004,,2292,65,72,,"0,07",207,,204,Surinam,,,,América,"0,06",664,"0,43"
12/01/2004,,30993,65,73,,"0,05",522,,93,Trinidad y Tobago,71,224,706,América,"0,27",14115,"0,51"
12/01/2004,,103,,,,,,,,Islas Turcas y Caicos,,,,América,,,
12/01/2004,6,5790765,75,80,,"0,16",6355,,43,Estados Unidos,123,207,,América,"0,65",2307819,"0,63"
12/01/2004,45,5611,72,79,,"0,09",350,,237,Uruguay,135,,626,América,"0,17",2869,"0,18"
12/01/2004,141,168268,70,76,,"0,06",239,,185,Venezuela,49,318,633,América,"0,08",56441,"0,32"
12/01/2004,,,76,82,,,,,,Islas Vírgenes (EE. UU.),101,231,669,América,"0,27",,"0,59"
12/01/2005,25,107128,68,71,,"0,03",95,451,,Argelia,44,289,667,África,"0,06",32335,"0,4"
12/01/2005,119,19156,47,50,,"0,04",71,272,677,Angola,25,478,498,África,"0,01",9356,"0,1"
12/01/2005,31,2398,56,59,,"0,05",25,270,,Benín,28,445,527,África,"0,01",2499,"0,07"
12/01/2005,107,4613,46,47,,"0,06",298,140,157,Botsuana,32,358,,África,"0,03",1929,"0,3"
12/01/2005,40,1126,52,53,,"0,07",28,270,,Burkina Faso,26,465,509,África,"0,01",,"0,05"
12/01/2005,13,154,49,51,,"0,1",14,140,184,Burundi,27,454,519,África,"0,01",,"0,02"
12/01/2005,45,3696,51,53,,"0,05",45,654,177,Camerún,33,443,524,África,"0,01",6981,"0,12"
12/01/2005,22,213,43,47,,"0,04",15,504,177,República Centroafricana,,419,542,África,0,,"0,03"
12/01/2005,64,400,47,48,,"0,05",25,732,177,Chad,27,492,481,África,0,,"0,02"
12/01/2005,24,110,58,60,,"0,04",28,100,,Comoras,,415,555,África,"0,02",37,"0,03"
12/01/2005,133,2226,46,49,,"0,05",7,308,,"Congo, Rep. Democrática)",28,462,,África,0,19971,"0,05"
12/01/2005,37,1456,53,55,,"0,02",42,606,177,Congo (Brazzaville),35,422,543,África,"0,02",1083,"0,16"
12/01/2005,45,7825,46,48,,"0,06",53,270,,Costa de Marfil,,423,547,África,"0,01",9634,"0,14"
12/01/2005,37,473,57,59,,"0,07",63,66,112,Yibuti,34,373,594,África,"0,01",139,"0,06"
12/01/2005,22,167208,67,72,,"0,05",64,504,131,Egipto,55,325,,África,"0,13",62741,"0,19"
12/01/2005,137,4712,48,50,,"0,02",220,492,177,Guinea Ecuatorial,32,406,561,África,"0,01",1249,"0,16"
12/01/2005,76,766,56,61,,"0,03",6,216,,Eritrea,,435,545,África,,763,"0,01"
12/01/2005,34,5053,56,58,,"0,04",7,212,,Etiopía,31,462,507,África,0,28935,"0,01"
12/01/2005,57,2087,59,61,,"0,03",187,488,177,Gabón,56,395,549,África,"0,05",1718,"0,53"
12/01/2005,27,323,56,58,,"0,05",20,376,349,Gambia,25,,515,África,"0,04",108,"0,17"
12/01/2005,18,6956,58,60,,"0,07",35,304,,Ghana,34,402,564,África,"0,02",8229,"0,13"
12/01/2005,40,1181,52,53,,"0,05",16,416,,Guinea,32,436,531,África,"0,01",,"0,02"
12/01/2005,259,213,51,53,,"0,06",24,208,,Guinea-Bisáu,29,429,542,África,"0,02",87,"0,07"
12/01/2005,54,8562,54,56,,"0,04",23,372,129,Kenia,27,428,545,África,"0,03",16151,"0,13"
12/01/2005,93,,44,44,,"0,06",45,564,117,Lesoto,46,397,557,África,"0,03",33,"0,13"
12/01/2005,,741,54,56,,"0,08",13,,,Liberia,,433,537,África,,,"0,05"
12/01/2005,,52108,72,75,,"0,03",213,,61,Libia,43,306,651,África,"0,04",17670,"0,36"
12/01/2005,38,1742,60,63,,"0,05",13,400,,Madagascar,29,448,523,África,"0,01",,"0,03"
12/01/2005,39,917,49,49,,"0,08",17,370,331,Malaui,31,461,508,África,0,,"0,03"
12/01/2005,41,568,52,51,,"0,06",29,270,,Mali,31,463,506,África,"0,01",,"0,06"
12/01/2005,82,1676,59,62,,"0,05",29,696,231,Mauritania,31,416,553,África,"0,01",,"0,24"
12/01/2005,46,3410,69,76,,"0,05",239,161,,Mauricio,66,242,692,África,"0,15",1077,"0,54"
12/01/2005,12,45771,67,71,,"0,05",100,358,115,Marruecos,,308,642,África,"0,15",13327,"0,41"
12/01/2005,153,1822,47,49,,"0,07",22,230,195,Mozambique,32,448,,África,"0,01",8489,"0,07"
12/01/2005,95,2310,54,58,,"0,07",262,339,106,Namibia,33,398,569,África,"0,04",1294,"0,22"
12/01/2005,35,829,54,54,,"0,08",20,270,,Níger,25,,485,África,0,,"0,03"
12/01/2005,35,104697,48,49,,"0,07",53,"1,12",179,Nigeria,27,436,537,África,"0,04",106509,"0,13"
12/01/2005,18,528,54,56,,"0,06",17,168,161,Ruanda,25,442,532,África,"0,01",,"0,02"
12/01/2005,144,77,63,66,,"0,1",81,424,312,Santo Tomé y Príncipe,,,,África,"0,14",43,"0,08"
12/01/2005,59,5860,59,62,,"0,05",41,696,,Senegal,32,441,527,África,"0,05",2791,"0,15"
12/01/2005,39,697,67,77,,"0,04",423,76,98,Seychelles,75,243,681,África,"0,25",228,"0,68"
12/01/2005,26,546,42,42,,"0,16",51,399,246,Sierra Leona,24,427,549,África,0,,
12/01/2005,,579,51,54,,,,,,Somalia,29,477,494,África,"0,01",,"0,06"
12/01/2005,35,396117,50,53,,"0,09",450,350,106,Sudáfrica,44,308,648,África,"0,08",128214,"0,7"
12/01/2005,,,50,52,,,,,,Sudán del Sur,32,,527,África,,,
12/01/2005,39,10708,58,62,,"0,04",35,180,,Sudán,,432,538,África,"0,01",14837,"0,05"
12/01/2005,60,1019,46,46,,"0,07",159,104,106,Suazilandia,32,418,,África,"0,04",399,"0,18"
12/01/2005,28,5618,53,54,,"0,04",15,172,152,Tanzania,,446,524,África,"0,01",17141,"0,08"
12/01/2005,65,1338,53,55,,"0,07",25,270,,Togo,28,428,544,África,"0,02",2372,"0,08"
12/01/2005,11,22801,72,76,,"0,06",181,268,,Túnez,67,258,675,África,"0,1",8314,"0,57"
12/01/2005,34,2285,52,53,,"0,09",29,237,196,Uganda,25,494,481,África,"0,02",,"0,05"
12/01/2005,35,2274,47,48,,"0,07",44,183,282,Zambia,27,467,506,África,"0,03",7213,"0,08"
12/01/2005,97,10774,44,43,,,,216,2357,Zimbabue,37,415,548,África,"0,08",9685,"0,05"
12/01/2005,9,1016,56,58,,"0,09",21,275,,Afganistán,,493,487,Asia,"0,01",,"0,05"
12/01/2005,18,4360,70,77,,"0,05",85,580,,Armenia,116,219,665,Asia,"0,05",2512,"0,11"
12/01/2005,113,34338,66,72,,"0,08",122,756,,Azerbaiyán,64,,676,Asia,"0,08",13427,"0,26"
12/01/2005,50,37554,67,68,,"0,03",13,400,,Bangladés,43,343,614,Asia,0,23868,"0,06"
12/01/2005,62,396,64,64,,"0,04",55,274,,Bután,41,,619,Asia,"0,04",204,"0,06"
12/01/2005,,5126,75,79,,"0,03",671,,55,Brunéi,32,289,679,Asia,"0,37",2217,"0,63"
12/01/2005,86,2776,65,70,,"0,07",33,137,,Camboya,44,361,595,Asia,0,3436,"0,08"
12/01/2005,48,5790017,73,75,,"0,05",80,832,56,China,77,205,718,Asia,"0,09",1775677,"0,3"
12/01/2005,21,5068,69,77,,"0,09",123,448,176,Georgia,146,184,,Asia,"0,06",2841,"0,26"
12/01/2005,11,40546,79,85,,,,80,78,"Hong Kong (RAE, República Popular China)",121,142,736,Asia,"0,57",12664,"1,24"
12/01/2005,71,1411128,63,66,,"0,04",32,264,108,India,47,322,631,Asia,"0,02",539388,"0,08"
12/01/2005,151,341992,67,71,,"0,03",36,560,141,Indonesia,49,,651,Asia,"0,04",179461,"0,21"
12/01/2005,30,1238181,79,85,,"0,08",2928,315,17,Japón,198,138,663,Asia,"0,67",520541,"0,76"
12/01/2005,25,176947,60,72,,"0,04",154,271,,Kazajistán,76,247,677,Asia,"0,03",50805,"0,36"
12/01/2005,,83014,65,72,,,,,,"Corea, Rep. Pop.",74,247,678,Asia,,21331,
12/01/2005,17,462918,75,82,,"0,06",988,290,56,"Corea, Rep.",93,191,716,Asia,"0,74",210176,"0,82"
12/01/2005,21,5233,64,72,,"0,06",28,202,266,Kirguistán,56,313,631,Asia,"0,11",2497,"0,11"
12/01/2005,153,1434,63,66,,"0,04",20,672,268,Laos,37,404,559,Asia,"0,01",,"0,11"
12/01/2005,,1837,76,81,,,,,,"Macao (RAE, República Popular China)",73,173,754,Asia,"0,35",,"1,14"
12/01/2005,37,177373,72,76,,"0,03",179,190,,Malasia,44,302,654,Asia,"0,49",63507,"0,76"
12/01/2005,9,700,73,75,,"0,07",235,,,Maldivas,46,343,611,Asia,"0,07",225,"0,68"
12/01/2005,13,8647,62,69,,"0,06",60,204,306,Mongolia,37,289,673,Asia,,2625,"0,22"
12/01/2005,,11613,61,66,,"0,02",5,,,Birmania,49,281,,Asia,0,14817,0
12/01/2005,31,3242,64,66,,"0,06",19,408,81,Nepal,44,395,561,Asia,"0,01",9132,"0,01"
12/01/2005,24,136636,64,66,,"0,03",22,560,91,Pakistán,41,382,577,Asia,"0,06",76227,"0,08"
12/01/2005,47,74832,64,71,,"0,04",47,195,102,Filipinas,34,371,595,Asia,"0,05",38756,"0,41"
12/01/2005,6,30359,78,83,,"0,04",1058,80,53,Singapur,82,191,726,Asia,"0,61",21947,"0,98"
12/01/2005,48,11643,70,77,,"0,04",49,256,108,Sri Lanka,,254,675,Asia,"0,02",9001,"0,17"
12/01/2005,80,2439,62,69,,"0,05",16,224,233,Tayikistán,37,384,579,Asia,0,2342,"0,04"
12/01/2005,33,256169,69,76,,"0,04",95,264,58,Tailandia,77,223,,Asia,"0,15",99166,"0,47"
12/01/2005,167,176,62,65,,"0,07",33,640,167,Timor Oriental,27,,493,Asia,0,58,"0,03"
12/01/2005,,45375,60,69,,"0,03",107,,,Turkmenistán,46,327,627,Asia,"0,01",19166,"0,02"
12/01/2005,29,111888,64,71,,"0,05",28,196,,Uzbekistán,47,332,,Asia,"0,03",46965,"0,03"
12/01/2005,45,97942,70,80,,"0,06",36,"1,05",,Vietnam,66,271,663,Asia,"0,13",41455,"0,11"
12/01/2005,41,4254,73,79,,"0,06",160,364,131,Albania,85,265,649,Europa,"0,06",2172,"0,48"
12/01/2005,,576,,,,"0,06",2356,,,Andorra,,,,Europa,"0,38",,"0,8"
12/01/2005,25,74238,77,82,,"0,1",3863,170,,Austria,161,,679,Europa,"0,58",33792,"1,05"
12/01/2005,79,59064,63,75,,"0,07",215,987,114,Bielorrusia,147,155,698,Europa,,26874,"0,42"
12/01/2005,34,108525,76,82,,"0,1",3606,156,67,Bélgica,173,171,657,Europa,"0,56",58688,"0,91"
12/01/2005,63,25618,73,78,,"0,09",246,368,96,Bosnia y Herzegovina,131,189,,Europa,"0,21",5042,"0,41"
12/01/2005,32,47909,69,76,,"0,07",274,616,87,Bulgaria,174,137,689,Europa,"0,2",19898,"0,81"
12/01/2005,29,23106,72,79,,"0,07",705,232,112,Croacia,171,,,Europa,"0,33",8905,"0,83"
12/01/2005,,7503,77,81,,"0,06",1434,,71,Chipre,107,,693,Europa,"0,33",2219,"0,76"
12/01/2005,40,120736,73,79,,"0,07",882,930,58,República Checa,141,148,711,Europa,"0,35",44941,"1,15"
12/01/2005,6,47099,76,80,,"0,1",4652,135,,Dinamarca,151,187,661,Europa,"0,83",18888,"1,01"
12/01/2005,35,16780,67,78,,"0,05",513,81,49,Estonia,168,153,679,Europa,"0,62",5164,"1,09"
12/01/2005,,766,77,82,,,,,,Islas Feroe,,,,Europa,"0,68",,"0,86"
12/01/2005,14,54646,76,82,,"0,08",3151,269,,Finlandia,159,174,667,Europa,"0,75",34263,"1,01"
12/01/2005,7,392072,77,84,,"0,11","3,75",132,,Francia,164,185,651,Europa,"0,43",270660,"0,78"
12/01/2005,45,806703,76,82,,"0,11",3624,196,,Alemania,189,143,667,Europa,"0,69",335185,"0,95"
12/01/2005,38,98675,77,82,,"0,1",2093,264,,Grecia,186,144,671,Europa,"0,24",30248,"0,93"
12/01/2005,38,57917,69,77,,"0,08",923,340,85,Hungría,157,155,688,Europa,"0,39",27583,"0,92"
12/01/2005,5,2204,80,84,,"0,1",5329,140,148,Islandia,117,221,662,Europa,"0,87",3480,"0,95"
12/01/2005,18,43535,77,81,,"0,08",3734,76,26,Irlanda,111,206,684,Europa,"0,42",14330,"1,03"
12/01/2005,,,,,,,,,,Isla de Man,,,,Europa,,,
12/01/2005,13,473380,78,84,,"0,09",2672,340,53,Italia,196,141,663,Europa,"0,35",183873,"1,22"
12/01/2005,,,67,71,,,,,,Kosovo,,,,Europa,,1946,
12/01/2005,16,7176,66,77,,"0,06",442,320,61,Letonia,172,148,681,Europa,"0,46",4528,"0,84"
12/01/2005,,,77,84,,,,,,Liechtenstein,,,,Europa,"0,63",,"0,79"
12/01/2005,26,13993,65,77,,"0,06",446,166,53,Lituania,151,167,681,Europa,"0,36",8848,"1,33"
12/01/2005,,11544,77,82,,"0,08",6485,,,Luxemburgo,144,186,,Europa,"0,7",4382,"1,11"
12/01/2005,48,11280,72,77,,"0,08",231,192,121,Macedonia (Antigua República Yugoslava),112,198,,Europa,"0,27",2842,"0,54"
12/01/2005,,2699,77,81,,"0,09",1394,,55,Malta,133,173,694,Europa,"0,41",881,"0,78"
12/01/2005,30,4895,64,72,,"0,09",76,234,193,Moldavia,112,,698,Europa,"0,15",3500,"0,29"
12/01/2005,,,,,,"0,04","4,96",,,Mónaco,,,,Europa,"0,56",,"0,51"
12/01/2005,,2057,71,76,,"0,09",319,,,Montenegro,129,201,,Europa,"0,27",987,"0,88"
12/01/2005,9,172228,77,82,,"0,11",4261,250,28,Países Bajos,,184,675,Europa,"0,81",78824,"0,97"
12/01/2005,8,42438,78,83,,"0,1",6293,87,,Noruega,147,196,656,Europa,"0,82",26771,"1,03"
12/01/2005,31,303598,71,79,,"0,06",494,418,68,Polonia,133,164,703,Europa,"0,39",92377,"0,76"
12/01/2005,54,65309,75,81,,"0,1",1886,328,,Portugal,171,156,673,Europa,"0,35",26467,"1,09"
12/01/2005,11,95676,68,76,,"0,06",251,190,196,Rumania,148,155,697,Europa,"0,22",38693,"0,6"
12/01/2005,29,1615688,59,72,,"0,05",277,448,107,Rusia,138,152,,Europa,"0,15",651712,"0,83"
12/01/2005,,,79,85,,"0,05",3399,,72,San Marino,,,,Europa,"0,5",,"0,58"
12/01/2005,23,,70,75,,"0,09",307,279,168,Serbia,,181,679,Europa,"0,26",16051,"0,67"
12/01/2005,27,39175,70,78,,"0,07",627,325,67,Eslovaquia,117,168,716,Europa,"0,55",18830,"0,84"
12/01/2005,60,15867,74,81,,"0,08",1494,260,78,Eslovenia,155,142,703,Europa,"0,47",7293,"0,88"
12/01/2005,47,353462,77,84,,"0,08",2178,298,,España,168,145,688,Europa,"0,48",141914,"0,98"
12/01/2005,16,51562,78,83,,"0,09",3726,122,33,Suecia,173,174,653,Europa,"0,85",51569,"1,01"
12/01/2005,18,41375,79,84,,"0,11",5637,63,31,Suiza,158,163,679,Europa,"0,7",25941,"0,92"
12/01/2005,6,237369,69,76,,"0,05",366,254,,Turquía,66,285,649,Europa,"0,16",84379,"0,64"
12/01/2005,34,333869,62,74,,"0,06",117,2085,162,Ucrania,158,147,695,Europa,"0,04",142883,"0,64"
12/01/2005,13,541986,77,81,,"0,08",3161,105,46,Reino Unido,,179,661,Europa,"0,7",222638,"1,09"
12/01/2005,,19208,75,76,,"0,04",573,,78,Baréin,22,269,709,Oriente Medio,"0,21",7332,"0,87"
12/01/2005,28,469328,70,73,,"0,05",156,344,,Irán,49,258,693,Oriente Medio,"0,08",172442,"0,12"
12/01/2005,32,114770,67,72,,"0,04",55,312,137,Irak,35,419,546,Oriente Medio,"0,01",26866,"0,06"
12/01/2005,20,60245,78,82,,"0,08","1,48",230,68,Israel,,279,621,Oriente Medio,"0,25",18478,"1,18"
12/01/2005,16,21027,71,74,,"0,09",213,136,76,Jordania,32,379,589,Oriente Medio,"0,13",6677,"0,6"
12/01/2005,35,71547,73,75,,"0,02",834,98,75,Kuwait,33,255,712,Oriente Medio,"0,26",26399,"0,6"
12/01/2005,46,16245,75,79,,"0,08",420,180,106,Líbano,75,279,646,Oriente Medio,"0,1",5023,"0,25"
12/01/2005,35,29893,72,77,,"0,03",331,52,71,Omán,25,351,624,Oriente Medio,"0,07",10772,"0,53"
12/01/2005,,51881,77,78,,"0,03",1634,,67,Qatar,14,237,749,Oriente Medio,"0,25",16638,"0,87"
12/01/2005,67,397642,72,76,,"0,04",466,69,,Arabia Saudí,31,343,626,Oriente Medio,"0,13",145540,"0,57"
12/01/2005,43,50634,73,77,,"0,04",63,336,,Siria,34,386,,Oriente Medio,"0,06",20792,"0,16"
12/01/2005,19,116149,75,77,,"0,02","1,03",12,,Emiratos Árabes Unidos,8,,791,Oriente Medio,"0,4",43231,"1,09"
12/01/2005,63,20044,60,63,,"0,05",42,248,,Yemen,26,457,517,Oriente Medio,"0,01",6589,"0,11"
12/01/2005,,,,,,,,,,Samoa Americana,,,,Oceanía,,,
12/01/2005,3,362685,79,83,,"0,09",3136,107,91,Australia,129,198,673,Oceanía,"0,63",113503,"0,9"
12/01/2005,46,1364,66,71,,"0,04",132,140,68,Fiyi,41,306,653,Oceanía,"0,09",578,"0,25"
12/01/2005,,851,72,77,,,,,,Polinesia Francesa,,277,672,Oceanía,"0,22",,"0,47"
12/01/2005,,,74,79,,,,,,Guam,64,295,641,Oceanía,"0,39",,
12/01/2005,31,62,64,69,,"0,1",118,120,,Kiribati,36,371,593,Oceanía,"0,04",8,"0,01"
12/01/2005,17,84,,,,"0,17",462,128,,Islas Marshall,,,,Oceanía,"0,04",29,"0,01"
12/01/2005,16,117,67,69,,"0,12",285,128,164,Micronesia (Estados Federados),,388,572,Oceanía,"0,12",,"0,13"
12/01/2005,,2838,72,79,,,,,,Nueva Caledonia,69,269,662,Oceanía,"0,32",,"0,59"
12/01/2005,12,33920,78,82,,"0,08",2288,172,78,Nueva Zelanda,,215,664,Oceanía,"0,63",16846,"0,85"
12/01/2005,51,4613,59,63,,"0,04",32,207,115,Papúa Nueva Guinea,26,,574,Oceanía,"0,02",,"0,01"
12/01/2005,35,158,68,74,,"0,05",114,224,114,Samoa,48,396,556,Oceanía,"0,03",57,"0,13"
12/01/2005,56,180,64,67,,"0,08",69,80,141,Islas Salomón,,413,557,Oceanía,"0,01",58,"0,01"
12/01/2005,32,158,69,74,,"0,06",167,164,114,Tonga,,381,559,Oceanía,"0,05",57,"0,3"
12/01/2005,47,55,67,71,,"0,03",61,120,75,Vanuatu,33,397,,Oceanía,"0,05",30,"0,06"
12/01/2005,31,411,72,77,,"0,05",544,184,114,Antigua y Barbuda,73,283,644,América,"0,27",137,"1,04"
12/01/2005,30,160952,71,79,,"0,08",395,453,62,Argentina,102,263,634,América,"0,18",66973,"0,57"
12/01/2005,,2274,72,77,,,,,115,Aruba,86,215,699,América,"0,25",,"1,03"
12/01/2005,,1599,71,77,,"0,06",1394,,55,Bahamas,62,256,682,América,"0,25",696,"0,69"
12/01/2005,,1353,72,76,,"0,07",765,,92,Barbados,108,206,686,América,"0,53",390,"0,75"
12/01/2005,45,396,69,75,,"0,04",182,147,143,Belice,41,379,,América,"0,09",161,"0,35"
12/01/2005,,444,76,81,,,,,,Bermudas,,,,América,"0,65",,"0,82"
12/01/2005,50,12325,63,67,,"0,06",57,"1,08",166,Bolivia,44,383,573,América,"0,05",5183,"0,26"
12/01/2005,152,347309,68,76,,"0,08",387,"2,6",554,Brasil,62,276,663,América,"0,21",215332,"0,46"
12/01/2005,3,563072,78,83,,"0,1",3452,119,44,Canadá,131,177,692,América,"0,72",272206,"0,53"
12/01/2005,,513,,,,,,,,Islas Caimán,,,,América,"0,38",,"1,67"
12/01/2005,27,61730,75,81,,"0,07",497,316,67,Chile,,249,671,América,"0,31",28352,"0,65"
12/01/2005,42,60946,69,76,,"0,06",197,456,146,Colombia,51,308,642,América,"0,11",27085,"0,51"
12/01/2005,77,7088,76,81,,"0,08",364,402,247,Costa Rica,59,279,662,América,"0,22",3865,"0,26"
12/01/2005,,26006,76,80,,"0,08",306,,,Cuba,,195,696,América,"0,1",10758,"0,01"
12/01/2005,,,,,,,,,,Curazao,121,211,668,América,,,
12/01/2005,14,114,,,,"0,05",255,147,99,Dominica,,,,América,"0,39",41,"0,74"
12/01/2005,74,19651,69,75,,"0,05",188,232,241,República Dominicana,57,331,613,América,"0,12",6840,"0,39"
12/01/2005,69,29908,72,78,,"0,06",190,600,96,Ecuador,56,327,617,América,"0,06",11048,"0,45"
12/01/2005,40,6454,66,75,,"0,07",202,320,,El Salvador,62,357,581,América,"0,04",4509,"0,4"
12/01/2005,,609,67,72,,,,,,Groenlandia,,,,América,"0,58",,"0,82"
12/01/2005,20,216,69,74,,"0,06",412,140,101,Granada,77,,623,América,"0,21",79,"0,46"
12/01/2005,39,12453,66,73,,"0,07",138,344,,Guatemala,43,432,526,América,"0,06",7855,"0,36"
12/01/2005,42,1434,62,68,,"0,05",58,288,145,Guyana,38,366,596,América,,495,"0,37"
